0,0.511557910616862
1,0.511498510044038
2,0.511348159316497
3,0.511389591781495
4,0.511399981407161
5,0.511284749984009
6,0.510914438304767
7,0.511450251593359
8,0.510706042833943
9,0.50998094327684
10,0.510229051382447
11,0.510299983126291
12,0.51077422261334
13,0.510746085796818
14,0.510138151647907
15,0.510071861180542
16,0.510126321174664
17,0.51057886356868
18,0.511383124910786
19,0.511994652261834
20,0.511726355410537
21,0.511891788278539
22,0.511875182829567
23,0.513076880517859
24,0.5127659414092
25,0.513039712008497
26,0.513131885809097
27,0.509486257066402
28,0.508566562658763
29,0.508141113628875
30,0.50680348775394
31,0.507191632761429
32,0.506437227168288
33,0.505663610922961
34,0.5031375237112
35,0.501967612465041
36,0.501106679451029
37,0.499521214717533
38,0.500425014683253
39,0.500370168109806
40,0.497907621062244
41,0.497190982147832
42,0.4964064527598
43,0.497156358237616
44,0.496952459379208
45,0.494140337953446
46,0.493946350232296
47,0.494274024929538
48,0.494726613700469
49,0.495418735620974
50,0.494358705363036
51,0.493039391882262
52,0.49196464850682
53,0.492098952811624
54,0.490136022192678
55,0.488231524576039
56,0.487299336065188
57,0.48613511333934
58,0.485281104769104
59,0.485042540339386
60,0.482405228721179
61,0.480805216310347
62,0.478499689867799
63,0.4771453317564
64,0.475057499804977
65,0.472481518767324
66,0.471293653728211
67,0.469913514959397
68,0.468383703021096
69,0.468127353519188
70,0.466870195919415
71,0.466461884243358
72,0.464123762826913
73,0.460353940143044
74,0.457073550879735
75,0.454321854155128
76,0.451340244167619
77,0.446633716052325
78,0.4416617636676
79,0.439676272511398
80,0.435424496678382
81,0.429822089197078
82,0.423077483604566
83,0.415970215970738
84,0.409524157499454
85,0.401607990673784
86,0.392338031403393
87,0.385278215741648
88,0.374484063920893
89,0.363472181201067
90,0.353067921901415
91,0.341059213966343
92,0.329051994067238
93,0.315087732381281
94,0.30317456092655
95,0.294820578733456
96,0.281989448912566
97,0.270889988683006
98,0.257564151666028
99,0.245735617880731
100,0.218184559710495
