0,0.848047412622768,0.056589923881394,0.029728388588763,0.012469220182198,0.004181373879989,0.048983680844889
1,0.84911009844401,0.056608591647937,0.029719088148979,0.012488100535687,0.004213396121197,0.04786072510219
2,0.850285948866279,0.056481727330761,0.029707799238851,0.012494374236167,0.004233210743467,0.046796939584475
3,0.850680014759432,0.056648639784125,0.029399596724599,0.012370342485921,0.00419115701278,0.046710249233143
4,0.850422858773053,0.057435970585696,0.029635774640486,0.01190873908131,0.003990225261917,0.046606431657539
5,0.851127922240517,0.056796366974983,0.030066544756471,0.01154479440933,0.003848897117406,0.046615474501294
6,0.853524268497393,0.055718729217338,0.029371259120822,0.011332143913518,0.003820712860617,0.046232886390312
7,0.857570795518674,0.053714856651217,0.028257148936564,0.010938728687334,0.003767126455922,0.045751343750289
8,0.86163621517719,0.051068302627248,0.027250855169479,0.010700302423571,0.003633447355931,0.045710877246582
9,0.855180716555605,0.054735217002607,0.029321833985681,0.011304645065322,0.003778857928465,0.04567872946232
10,0.857906299774812,0.054674941872174,0.029186576591421,0.011050694787719,0.003775104813167,0.043406382160708
11,0.859726429485465,0.053490482146343,0.029773566899703,0.010839074892097,0.003759425675431,0.042411020900961
12,0.861721809267174,0.052397962728014,0.030189796821242,0.010904816400551,0.003667235825567,0.041118378957452
13,0.864439789326942,0.051592907489479,0.029759619506268,0.010440467715062,0.003792636879713,0.039974579082536
14,0.867237271011647,0.050801578375493,0.029198040374388,0.010663565832364,0.003568501115157,0.038531043290951
15,0.868265078877717,0.050560247496084,0.028929602754793,0.010468446969844,0.003558144867604,0.038218479033957
16,0.86987410827509,0.050282440615175,0.029408603936388,0.010379277397521,0.003429147558857,0.036626422216968
17,0.870869865655017,0.050286875378047,0.028955718813191,0.009903122057594,0.003374774150483,0.036609643945667
18,0.872196693207873,0.049763320091559,0.028887825446886,0.009945745239015,0.003288342049073,0.035918073965595
19,0.87266536123497,0.050097907377262,0.028697871202649,0.00982809194643,0.003385471960743,0.035325296277947
20,0.87316806676115,0.050217337946651,0.028697318311019,0.009912827293529,0.003335286339776,0.034669163347875
21,0.874719412734106,0.049481476735036,0.028726529288205,0.009861853948446,0.00334201710456,0.033868710189648
22,0.875752043400794,0.049063591112105,0.028795372286452,0.009627753497551,0.003411660368012,0.033349579335086
23,0.876119476770054,0.049428026220821,0.028670865425495,0.00961034595268,0.00342689908148,0.032744386549471
24,0.876948809020159,0.049709265144285,0.028516612717559,0.009610484164543,0.003378624346953,0.0318362046065
25,0.87802291667072,0.050032201638684,0.028979529097245,0.009316099457339,0.003578176044705,0.030071077091307
26,0.877875358762989,0.049894329729461,0.029759652683031,0.009321149723117,0.003523616254495,0.029625892846906
27,0.874735726336566,0.051404233380337,0.03069325787146,0.009836078188453,0.003920580353622,0.029410123869563
