0,0.264815689502244,0.264954169405753
1,0.262943148377544,0.262968915485969
2,0.262397214837061,0.260964366974461
3,0.262356052101021,0.260567911269995
4,0.259347345580556,0.257592371271983
5,0.259070228994364,0.257615999867078
6,0.260070326473692,0.258042953115406
7,0.262585718366037,0.260985900054036
8,0.264568174533516,0.263028469148298
9,0.25955111261605,0.258555073994488
10,0.257822982421551,0.257783751614659
11,0.258622692300776,0.258036172336278
12,0.256634142415736,0.255542096010831
13,0.252368852672156,0.252174235897956
14,0.247403424741077,0.246756960927365
15,0.24366971090899,0.242469162095776
16,0.241998039905637,0.24119385512694
17,0.238008634463066,0.237802280876768
18,0.234050807293891,0.234634022278199
19,0.230873019815221,0.231552514990886
20,0.227768770400284,0.22912972213479
21,0.224930416944816,0.227225531574129
22,0.22161639071311,0.224924779617871
23,0.220050458907064,0.222578976903863
24,0.216108809266187,0.21972009408021
25,0.21301764833658,0.218033499038267
26,0.21064710144295,0.216722007475772
27,0.203825595095404,0.212715955466493
28,0.199122237215267,0.211324808275168
29,0.195614690984134,0.209171653611866
30,0.196027486618275,0.211925270328566
31,0.197446571896729,0.213601908202041
32,0.197972750987785,0.214811925173531
33,0.197903085467699,0.216101603217653
34,0.198555392106877,0.215527136928711
35,0.199389625955011,0.215461113062402
36,0.20133000596815,0.21745002126273
37,0.200489599709647,0.214508912109885
38,0.201943266817064,0.218296715875272
39,0.200667547464982,0.215562093948455
40,0.202145709024811,0.215021654301287
41,0.203890893363788,0.215897527448005
42,0.206852492370295,0.217518893754302
43,0.204889801071337,0.215193710479637
44,0.202337889576951,0.211307673650248
45,0.197653207624513,0.204863440634037
46,0.191434393886616,0.198132865835709
47,0.178914745761675,0.184527287431919
48,0.170711046550744,0.178496686512237
49,0.169943825470518,0.177782997828818
50,0.167234314143596,0.175193457988237
51,0.163009949444635,0.170076287131306
52,0.157447620029881,0.165108337808787
53,0.151019146181769,0.158963972376191
54,0.142165102913221,0.147898315985976
55,0.136391093966711,0.140975362066787
56,0.13133197926725,0.135426212983645
57,0.124325421626753,0.127868780103468
58,0.12269865526603,0.126094830310818
59,0.116998272197998,0.119667761666408
60,0.112271578535888,0.113190401026164
61,0.109388812750161,0.109952436630361
62,0.106798335421364,0.106917299042693
63,0.106117966153494,0.105503528627485
64,0.102286330628497,0.100912222406466
65,0.098494050183319,0.096944126457504
66,0.095293682858319,0.092881949542012
67,0.093185196260367,0.091536156288774
68,0.094944709352815,0.091537728583754
69,0.090432725402724,0.086935275823593
70,0.086967821155124,0.082920792921617
71,0.081181681333951,0.076942790901271
72,0.086062668561538,0.080358043130286
73,0.093036054413654,0.087044236237356
74,0.087963060301955,0.08125045026007
75,0.082166365903248,0.074662967241721
76,0.08253325706829,0.073892402899523
77,0.083155610486582,0.076762552855571
78,0.086795844775516,0.079817122395313
79,0.086300413511627,0.079272625607213
80,0.08474000933186,0.077122865625588
81,0.084586983427691,0.07789776718211
82,0.084821284472681,0.078619367209971
83,0.084543073397433,0.078845530664938
84,0.082848079829087,0.077855544624892
85,0.081825487091022,0.076682946341938
86,0.079995767419713,0.076122997860678
87,0.077979040060834,0.077217243251577
88,0.079665397830776,0.079152883276481
89,0.077275908233433,0.080024155554668
90,0.075755505454214,0.079716041268947
91,0.073405668016194,0.077882419198398
92,0.073256474417034,0.08075093122985
93,0.072854381969459,0.082205019476357
94,0.071481968537021,0.083427396092006
95,0.071351161154117,0.092309246073827
96,0.072808147020953,0.089735653529587
97,0.071214279922623,0.088137178487919
98,0.07591243229301,0.096421933085502
99,0.075585674763319,0.100109068245559
100,0.0824043715847,0.112508638562543
